"","League","Match_Date","Matchweek","Home_Team","Home_Formation","Home_Score","Home_xG","Home_Goals","Home_Yellow_Cards","Home_Red_Cards","Away_Team","Away_Formation","Away_Score","Away_xG","Away_Goals","Away_Yellow_Cards","Away_Red_Cards","Game_URL","Team","Home_Away","Player","Player_Href","Player_Num","Nation","Pos","Age","Min","Gls","Ast","PK","PKatt","Sh","SoT","CrdY","CrdR","Touches","Tkl","Int","Blocks","xG_Expected","npxG_Expected","xAG_Expected","SCA_SCA","GCA_SCA","Cmp_Passes","Att_Passes","Cmp_percent_Passes","PrgP_Passes","Carries_Carries","PrgC_Carries","Att_Take_Ons","Succ_Take_Ons"
"1201","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Borja Mayoral","/en/players/64e8ed6d/Borja-Mayoral",19,"ESP","FW","25-152",90,0,0,0,0,1,0,1,0,28,0,0,0,0,0,0,4,0,16,20,80,3,16,0,2,1
"1202","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Enes Ünal","/en/players/f8eca1b6/Enes-Unal",10,"TUR","FW","25-117",76,0,0,0,0,2,1,0,0,20,0,0,1,0.1,0.1,0,0,0,9,14,64.3,1,9,0,0,0
"1203","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Jaime Mata","/en/players/02319ad7/Jaime-Mata",7,"ESP","FW","33-315",14,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,100,0,2,0,0,0
"1204","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Portu","/en/players/1bda5842/Portu",9,"ESP","LM","30-106",45,0,0,0,0,1,1,0,0,12,1,0,1,0,0,0,0,0,3,4,75,0,8,0,4,0
"1205","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Nemanja Maksimović","/en/players/00b28772/Nemanja-Maksimovic",20,"SRB","CM","27-221",45,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,4,7,57.1,0,4,0,0,0
"1206","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Jaime Seoane","/en/players/a62b4888/Jaime-Seoane",8,"ESP","CM","25-225",45,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,1,0,7,10,70,0,8,0,0,0
"1207","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Gastón Álvarez","/en/players/852ddfb8/Gaston-Alvarez",4,"URU","CB","22-164",45,1,0,0,0,1,1,0,0,15,1,0,1,0,0,0,0,0,6,11,54.5,0,8,1,1,1
"1208","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Mauro Arambarri","/en/players/58afe001/Mauro-Arambarri",18,"URU","CM","26-339",89,0,0,0,0,0,0,2,1,44,1,3,1,0,0,0,2,1,27,34,79.4,3,15,0,0,0
"1209","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Carles Aleñá","/en/players/6c811eb7/Carles-Alena",11,"ESP","RM","24-242",45,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,0,10,11,90.9,0,5,0,0,0
"1210","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Munir El Haddadi","/en/players/8696bc90/Munir-El-Haddadi",17,"MAR","CM","27-003",45,0,0,0,0,0,0,1,0,11,0,0,1,0,0,0,0,0,4,7,57.1,1,12,0,0,0
"1211","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Fabrizio Angileri","/en/players/fdd26d71/Fabrizio-Angileri",3,"ARG","LB","28-173",90,0,0,0,0,0,0,0,0,39,0,0,1,0,0,0,0,0,20,35,57.1,2,11,0,2,1
"1212","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Domingos Duarte","/en/players/93090f69/Domingos-Duarte",6,"POR","CB","27-178",90,0,0,0,0,1,1,0,0,27,0,1,2,0,0,0,0,0,19,19,100,1,15,0,1,1
"1213","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Djené","/en/players/a4971d84/Djene",2,"TOG","CB","30-247",28,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,66.7,0,5,0,0,0
"1214","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Stefan Mitrović","/en/players/e6777e6b/Stefan-Mitrovic",23,"SRB","CB","32-105",62,0,0,0,0,0,0,1,0,19,0,0,1,0,0,0,0,0,10,13,76.9,1,8,0,0,0
"1215","La Liga","2022-09-04","La Liga (Matchweek 4)","Valencia","4-3-3",5,2.3,"Toni Lato · 7&rsquor; Samuel Lino · 14&rsquor; Samu Castillejo · 16&rsquor; Nicolás González · 65&rsquor; Hugo Duro · 68&rsquor; Ilaix Moriba · 88&rsquor;","4","1","Getafe","4-4-2",1,0.2,"Gastón Álvarez · 78&rsquor; Mauro Arambarri · 90+5&rsquor;","7","1","https://fbref.com/en/matches/65797851/Valencia-Getafe-September-4-2022-La-Liga","Getafe","Away","Iglesias","/en/players/974322dc/Iglesias",21,"ESP","RB","24-063",90,0,0,0,0,0,0,0,0,50,3,0,2,0,0,0.1,3,1,26,41,63.4,2,26,5,3,1
